record_name,POSITION,PICTURE,TYPE,conditional_changes,field_name,DESCRIPTION,NOTES
4,634-634,X(01),AN,,skip_tax_reclaim_processing,"SKIP TAX RECLAIM PROCESSING, effective 2nd  Q, 2017;
values include:
“Y” = Skip tax reclaim
“N” = Do not skip tax reclaim","OTHER INVESTMENTS HELD OUTSIDE OF THIS ACCOUNT
NOTE: The following fields (positions 614-651) apply only to Bank Custody Accounts"
4,635-642,9(08),N,,last_investment_review_date,"LAST INVESTMENT REVIEW DATE; the date the last investment review was conducted by the Bank, in CCYYMMDD format","OTHER INVESTMENTS HELD OUTSIDE OF THIS ACCOUNT
NOTE: The following fields (positions 614-651) apply only to Bank Custody Accounts"
4,643-650,9(08),N,,last_administrative_review_date,"LAST ADMINISTRATIVE REVIEW DATE; the date the last administrative review was conducted by the Bank, in CCYYMMDD format","OTHER INVESTMENTS HELD OUTSIDE OF THIS ACCOUNT
NOTE: The following fields (positions 614-651) apply only to Bank Custody Accounts"
4,651-651,X(01),AN,,overdrafts_allowed,"OVERDRAFTS ALLOWED; applies to Bank Custody accounts only; values include:
“Y” = Yes; overdrafts allowed
“N” = No; overdrafts not allowed
“” = Not applicable","OTHER INVESTMENTS HELD OUTSIDE OF THIS ACCOUNT
NOTE: The following fields (positions 614-651) apply only to Bank Custody Accounts"
4,652-660,X(09),AN,,introducing_firm,Reserved for Introducing Firm,Additional Identifiers (Reserved)
4,661-664,X(04),AN,,booking_entity,"Reserved for BOOKING ENTITY; legal Books & Records entity with BNY Mellon and its affiliates; values include:
“BNYM” = BNY Mellon, NA (Bank Custody)
“PLLC” = Pershing LLC (Brokerage)
“PSAL” = Pershing Australia (Brokerage)
“PSCL” = Pershing Canada (Brokerage)
“PSLL” = Pershing London (Brokerage)",Additional Identifiers (Reserved)
4,665-668,X(04),AN,,booking_entity_business_code,"Reserved for BOOKING ENTITY BUSINESS CODE; identifies the type of business in which a Booking Entity operates; values include:
“BKRG” = Brokerage
“BNKC” = Bank Custody",Additional Identifiers (Reserved)
4,669-669,X(01),AN,,high_number_of_anticipated_transactions,"HIGH NUMBER OF ANTICIPATED TRANSACTIONS
Values include:
“Y” = Yes
“N” = No",AML Risk Ratings Information (effective 2nd  Q 2016)
4,670-670,X(01),AN,,account_requires_special_services,"ACCOUNT REQUIRES SPECIAL SERVICES
Values include:
“Y” = Yes
“N” = No",AML Risk Ratings Information (effective 2nd  Q 2016)
4,671-674,X(04),AN,,special_service_required_1,"SPECIAL SERVICE REQUIRED
(up to 7 iterations, if position 670 = “Y”);
Values include:
“BULK” = Bulk cash and checks
“FNBK” = Foreign bank payable through accounts
“HLDM” = Hold mail service
“NMAC” = Numbered accounts
“PAYT” = Payable through accounts
“RCDC” = Remote deposit capture
“THRC” = Accepts third party checks",AML Risk Ratings Information (effective 2nd  Q 2016)
4,675-678,X(04),AN,,special_service_required_2,"SPECIAL SERVICE REQUIRED
Values include:
“BULK” = Bulk cash and checks
“FNBK” = Foreign bank payable through accounts
“HLDM” = Hold mail service
“NMAC” = Numbered accounts
“PAYT” = Payable through accounts
“RCDC” = Remote deposit capture
“THRC” = Accepts third party checks",AML Risk Ratings Information (effective 2nd  Q 2016)
4,679-682,X(04),AN,,special_service_required_3,"SPECIAL SERVICE REQUIRED
Values include:
“BULK” = Bulk cash and checks
“FNBK” = Foreign bank payable through accounts
“HLDM” = Hold mail service
“NMAC” = Numbered accounts
“PAYT” = Payable through accounts
“RCDC” = Remote deposit capture
“THRC” = Accepts third party checks",AML Risk Ratings Information (effective 2nd  Q 2016)
4,683-686,X(04),AN,,special_service_required_4,"SPECIAL SERVICE REQUIRED
Values include:
“BULK” = Bulk cash and checks
“FNBK” = Foreign bank payable through accounts
“HLDM” = Hold mail service
“NMAC” = Numbered accounts
“PAYT” = Payable through accounts
“RCDC” = Remote deposit capture
“THRC” = Accepts third party checks",AML Risk Ratings Information (effective 2nd  Q 2016)
4,687-690,X(04),AN,,special_service_required_5,"SPECIAL SERVICE REQUIRED
Values include:
“BULK” = Bulk cash and checks
“FNBK” = Foreign bank payable through accounts
“HLDM” = Hold mail service
“NMAC” = Numbered accounts
“PAYT” = Payable through accounts
“RCDC” = Remote deposit capture
“THRC” = Accepts third party checks",AML Risk Ratings Information (effective 2nd  Q 2016)
4,691-694,X(04),AN,,special_service_required_6,"SPECIAL SERVICE REQUIRED
Values include:
“BULK” = Bulk cash and checks
“FNBK” = Foreign bank payable through accounts
“HLDM” = Hold mail service
“NMAC” = Numbered accounts
“PAYT” = Payable through accounts
“RCDC” = Remote deposit capture
“THRC” = Accepts third party checks",AML Risk Ratings Information (effective 2nd  Q 2016)
4,695-698,X(04),AN,,special_service_required_7,"SPECIAL SERVICE REQUIRED 
Values include:
“BULK” = Bulk cash and checks
“FNBK” = Foreign bank payable through accounts
“HLDM” = Hold mail service
“NMAC” = Numbered accounts
“PAYT” = Payable through accounts
“RCDC” = Remote deposit capture
“THRC” = Accepts third party checks",AML Risk Ratings Information (effective 2nd  Q 2016)
4,699-718,X(20),AN,,reserved,Reserved,AML Risk Ratings Information (effective 2nd  Q 2016)
4,719-727,X(09),AN,,pershing_plan_number,"PERSHING PLAN NUMBER
A number assigned to a retirement account by the Pershing system when a user links an account to a retirement plan using Pershing’s Account Linking function through either Account Onboarding or Account Maintenance
Effective late 3rd  Q, 2016",
4,728-728,X(01),AN,,4210_exempt_status,"4210 EXEMPT STATUS
Provides exemptions from margin requirements related to covered securities transactions based on the exempt status of the account 
Effective 1st  Q, 2017
Values include:
“Y” = Yes
“N” = No
“” = Not applicable",
4,729-729,X(01),AN,,msfta_received,"MSFTA RECEIVED
Effective 1st  Q, 2017;
Values include:
“Y” = Yes
“N” = No
“” = Not applicable",
4,730-739,9(10),N,,covered_securities_limit,"COVERED SECURITIES LIMIT
Risk limit determination with each counterparty based on creditworthiness
Effective 1st  Q, 2017), 
Between 0-9999999999",
4,740-740,X(01),AN,,account_is_high_risk,"ACCOUNT IS HIGH RISK
Values include:
“Y” = Yes, account is high risk
“N” = No, account is not high risk
“” = Not applicable",
4,741-746,9(06),N,,mtm_limit,"MTM LIMIT
The de minimis MTM transfer amount per the MSFTA
Effective 1st  Q, 2017), 
Between 0-250000",
4,747-749,X(03),AN,,reserved_for_future_expansion,Reserved for future expansion,
4,750-750,X(01),AN,,end_of_record_4,Literally “X”; indicates the end of record 4,
5,001-002,X(02),AN,,transaction_code,TRANSACTION CODE = “CI”,
5,003-003,X(01),AN,,record_indicator_value,RECORD INDICATOR VALUE = “5”,
5,004-011,9(08),N,,record_id_sequence_number,RECORD ID SEQUENCE NUMBER; begins with “00000001”,
5,012-020,X(09),AN,,account_number,"ACCOUNT NUMBER, including Office (3) and Base (6)",
5,021-023,X(03),AN,,introducing_broker_dealer_ibd_number,INTRODUCING BROKER DEALER (IBD) NUMBER,
5,024-024,X(01),AN,,not_used,Not Used,
5,025-027,X(03),AN,,investment_professional_ip_number,INVESTMENT PROFESSIONAL (IP) NUMBER,
5,028-028,X(01),AN,,not_used,Not Used,
5,029-038,X(10),AN,,account_short_name,ACCOUNT SHORT NAME,
5,039-040,X(02),AN,,not_used,Not Used,
5,041-041,X(01),AN,,record_transaction_code,"RECORD TRANSACTION CODE; values include:
“X” or “”= Unchanged record
“A” = Added record
“C” = Change to existing record",
5,042-049,9(08),N,,certification_date,"CERTIFICATION DATE, in CCYYMMDD format",Customer Due Diligence (CDD) Information
5,050-081,X(32),AN,,fincen_certification_form_certified_by,FinCEN CERTIFICATION FORM CERTIFIED BY; free-form,Customer Due Diligence (CDD) Information
5,082-121,X(40),AN,,position_held_by_fincen_certifier,POSITION HELD by FinCEN CERTIFIER; free-form,Customer Due Diligence (CDD) Information
5,122-122,X(01),AN,,legal_entity_exempted_from_the_cdd_rule,"LEGAL ENTITY EXEMPTED FROM THE CDD RULE; 
values include:
“Y” = Yes; entity is exempted
“N” = No; entity is not exempted
“”= Not applicable or populated",Customer Due Diligence (CDD) Information
5,123-172,X(50),AN,,not_used,Not Used,Customer Due Diligence (CDD) Information
5,173-173,X(01),AN,,entity_is_financial_institution,"Entity is a financial institution regulated by a Federal functional regulator or a bank reg. by a State bank regulator; values include:
“Y” = Yes
“N” = No
“” = Not applicable or answered",List of Exclusions
5,174-174,X(01),AN,,entity_is_department_or_agency_of_the_united_states,"Entity is a department or agency of the United States, of any State, or of any political subdivision of a State; see position 173",List of Exclusions
5,175-175,X(01),AN,,entity_is_ investment_company,"Entity is an investment company, as defined in Section 3 of the Investment Company Act of 1940, that is registered with the SEC under that Act; see position 173 for values",List of Exclusions
5,176-176,X(01),AN,,entity_is_ investment_adviser,"Entity is an investment adviser, as defined in Section 202(a)(11) of the Investment Advisers Act of 1940, that is registered with the SEC under that Act; see position 173 for values",List of Exclusions
5,177-177,X(01),AN,,entity_is_ exchange_or_clearing_agency,"Entity is an exchange or clearing agency, as defined in Section 3 of the Securities Exchange Act of 1934, that is registered under section 6 or 17A of that Act; see position 173 for values",List of Exclusions
5,178-178,X(01),AN,,entity_is_any_other_entity_registered_with_sec,Entity is any other entity registered with the SEC under the Securities and Exchange Act of 1934; see position 173 for values,List of Exclusions
5,179-179,X(01),AN,,entity_is_registered_entity,"Entity is a registered entity, commodity pool operator commodity trading advisor, retail foreign exchange dealer, swap dealer, or major swap participant, each as defined in Section 1a of the Commodity Exchange Act, that is registered with the CFTC; see position 173 for values",List of Exclusions
5,180-180,X(01),AN,,entity_is_public_accounting_firm,Entity is a public accounting firm registered under Section 102 of the Sarbanes-Oxley Act; see position 173 for values,List of Exclusions
5,181-181,X(01),AN,,entity_is_bank_holding_company,"Entity is a bank holding company, as defined in Section 2 of the Bank Holding Company Act of 1956 (12 U.S.S. 1841), or savings and loan holding company, as defined in Section 10(n) of the Home Owners’ Loan Act (12 U.S.C. 1467a(n)); see pos. 173",List of Exclusions
5,182-182,X(01),AN,,entity_is_a_pooled_investment_vehicle,Entity is a pooled investment vehicle that is operated or advised by a financial institution excluded under this paragraph; see position 173 for values,List of Exclusions
5,183-183,X(01),AN,,entity_is_insurance_company,Entity is an insurance company that is regulated by a State; see position 173 for values,List of Exclusions
5,184-184,X(01),AN,,entity_is_financial_market_utility,Entity is a financial market utility designated by the Financial Stability Oversight Council under Title VIII of the Dodd-Frank Wall Street Reform and Consumer Protection Act of 2010; see position 173 for values,List of Exclusions
5,185-185,X(01),AN,,entity_is_foreign_financial_institution,Entity is a foreign financial institution established in a jurisdiction where the regulator of such institution maintains beneficial ownership information regarding such institution; see position 173 for values,List of Exclusions
5,186-186,X(01),AN,,entity_is_non_us_governmental_department_agency_or_political_subdivision,"Entity is a non-US governmental department, agency or political subdivision that engages only in governmental department, agency or political subdivision that engages only in governmental rather than commercial activities; see position 173 for values",List of Exclusions
5,187-187,X(01),AN,,entity_is_any_legal_entity,Entity is any legal entity only to the extent that it opens a private banking account subject to 31 CFR 1010.620; see position 173,List of Exclusions
5,188-188,X(01),AN,,entity_trust_is_not_statutory_trust_created_by_filing_with_secretary_of_state,Entity Trust is not a Statutory Trust created by a filing with the Secretary of State or similar office; see position 173 for values,List of Exclusions
5,189-189,X(01),AN,,entity_is_not_legal_entity_customer_as_defined_by_cdd_rule,Entity is not a Legal Entity Customer as defined by the CDD Rule; see position 173 for values,List of Exclusions
5,190-190,X(01),AN,,any_entity_whose_common_stock_or_analogous_equity_interests_are_listed_new_york_american_or_nasdaq,"Any entity (other than a bank) whose common stock or analogous equity interests are listed on the New York, American, or NASDAQ stock exchange; see position 173 for values",List of Exclusions
5,191-191,X(01),AN,,any_entity_organized_under_laws_of_united_states,Any entity organized under the laws of the United States or of any State at least 51 percent of those whose common stock or analogous equity interests are held by a listed equity; see position 173 for values,List of Exclusions
5,192-229,X(38),AN,,reserved,Reserved,List of Exclusions
5,230-249,X(20),AN,,not_used,Not Used,List of Exclusions
5,250-289,X(40),AN,,pershing_firm_designated_identifier_fdid,PERSHING FIRM DESIGNATED IDENTIFIER (FDID),"NOTE: The following four fields are for Consolidated Audit Trail for all exchange listed equities across all US markets, Regulatory requirements, effective 4th  Q 2019"
5,290-329,X(40),AN,,previous_ibd_firm_designated_identifier_fdid,PREVIOUS IBD FIRM DESIGNATED IDENTIFIER (FDID),"NOTE: The following four fields are for Consolidated Audit Trail for all exchange listed equities across all US markets, Regulatory requirements, effective 4th  Q 2020"
5,330-331,X(02),AN,,business_purpose_code,BUSINESS PURPOSE CODE (applies to firm accounts only); see Appendix Q for values,"NOTE: The following four fields are for Consolidated Audit Trail for all exchange listed equities across all US markets, Regulatory requirements, effective 4th  Q 2021"
5,332-332,X(01),AN,,affiliate_indicator,"AFFILIATE INDICATOR; values include:
“Y” = Affiliate
“N” = Not affiliate
“” = Not applicable or populated","NOTE: The following four fields are for Consolidated Audit Trail for all exchange listed equities across all US markets, Regulatory requirements, effective 4th  Q 2022"
5,333-333,X(01),AN,,retail_investor_indicator,"RETAIL INVESTOR INDICATOR; values include:
“Y” = Retail investor
“N” = Not a retail investor
“” = Not applicable, populated, or known","NOTE: The next three fields apply to the Client Relationship Summary (CRS), effective 2nd  Q, 2020"
5,334-341,9(08),N,,crs_generation_date,"CRS GENERATION DATE; systematically populated only when the firm has opted for the full Pershing CRS solution, and the account is considered a retail investor, in CCYYMMDD format","NOTE: The next three fields apply to the Client Relationship Summary (CRS), effective 2nd  Q, 2020"
5,342-349,9(08),N,,firm_crs_generation_date,"FIRM CRS GENERATION DATE, in CCYYMMDD format","NOTE: The next three fields apply to the Client Relationship Summary (CRS), effective 2nd  Q, 2020"
5,350-477,X(128),AN,,nature_and_purpose_of_account,"NATURE AND PURPOSE OF ACCOUNT; free-form text; effective 3rd  Q, 2021","NOTE: Effective 3rd  Q, 2021"
5,478-497,X(20),AN,,prior_firm_crd_number,"PRIOR FIRM CRD NUMBER; effective late 2nd   Q, 2022","NOTE: Effective 3rd  Q, 2021"
5,498-749,X(252),AN,,not_used,Not Used,
5,750-750,X(01),AN,,end_of_record_s,Literally “X”; indicates the end of record 5,
G,001-002,X(02),AN,,transaction_code,TRANSACTION CODE = “CI”,
G,003-003,X(01),AN,,record_indicator_value,RECORD INDICATOR VALUE = “G”,
G,004-011,9(08),N,,record_id_sequence_number,RECORD ID SEQUENCE NUMBER; begins with “00000001”,
G,012-020,X(09),AN,,account_number,"ACCOUNT NUMBER, including Office (3) and Base (6)",
G,021-023,X(03),AN,,introducing_broker_dealer_ibd_number,INTRODUCING BROKER DEALER (IBD) NUMBER,
G,024-024,X(01),AN,,not_used,Not Used,
G,025-027,X(03),AN,,investment_professional_ip_number,INVESTMENT PROFESSIONAL (IP) NUMBER,
G,028-028,X(01),AN,,not_used,Not Used,
G,029-038,X(10),AN,,account_short_name,ACCOUNT SHORT NAME,
G,039-040,X(02),AN,,not_used,Not Used,
G,041-041,X(01),AN,,account_holder_participant_transaction_code,"ACCOUNT HOLDER/PARTICIPANT TRANSACTION CODE
values include:
“X” or “” = Unchanged record
“A” = Add Account Holder/Participant
“C” = Change existing Account Holder/Participant",
G,042-044,X(03),AN,,sequence_number,"SEQUENCE NUMBER
values are 001 through 016",ACCOUNT HOLDER/PARTICIPANT SECONDARY IDENTIFIERS
G,045-047,X(03),AN,,account_holder_type,"ACCOUNT HOLDER TYPE
values include:
“AH” = Account Holder
“B&R” = Books and Records participant
“IPP” = Interested Party participant",ACCOUNT HOLDER/PARTICIPANT SECONDARY IDENTIFIERS
G,048-051,X(04),AN,,account_holder_participant_1_role,"ACCOUNT HOLDER/PARTICIPANT (1) ROLE
for Account Holder Roles and Participant Roles, see Appendix Q, “ACCT Codes and Values”",ACCOUNT HOLDER/PARTICIPANT SECONDARY IDENTIFIERS
G,052-052,X(01),AN,,account_holder_participant_1_name_type,"ACCOUNT HOLDER/PARTICIPANT (1) NAME TYPE 
This field advises users if the holder/party name format is parsed (“I”) or freeform (“E”); 
Use position 577 to identify the holder as an actual individual or entity); 
values include:
“I” = Individual (Formatted)
“E” = Entity (Free-form text or unformatted individual name)
“M” = Memo (for Interested Party Type only – free-form text)",ACCOUNT HOLDER/PARTICIPANT NAME AREA
G,053-084,X(32),AN,,account_holder_participant_1_prefix_suffix,"ACCOUNT HOLDER/PARTICIPANT (1) PREFIX/SUFFIX
or ENTITY NAME / MEMO FREE-FORM LINE 1;
if NAME TYPE = “I,” then one of the following values will be used; 
the second 4 characters can be used for a suffix, and remaining 24 characters will be blank; 
values include:		
“”		
“DR”		
“MDM”		
“MR”
DESCRIPTION		
“MS”		
“MRS”		
“SIR”		
If NAME TYPE = “E” OR “M” then it will be free-form text and can be blank","ACCOUNT HOLDER/PARTICIPANT NAME AREA
NOTE: Use position 577 to identify the holder as an actual individual or entity)"
G,085-116,X(32),AN,,account_holder_participant_1_first_name,"ACCOUNT HOLDER/PARTICIPANT (1) FIRST NAME
or ENTITY NAME / MEMO FREE-FORM LINE 2; if NAME
TYPE = “I” then this field will contain the first name; 
if NAME TYPE = “E” or “M” then it will be free-form text and can be blank",ACCOUNT HOLDER/PARTICIPANT NAME AREA
G,117-148,X(32),AN,,account_holder_participant_1_middle_initial_name,"ACCOUNT HOLDER/PARTICIPANT (1) MIDDLE INITIAL/NAME
or ENTITY NAME / MEMO FREE-FORM
LINE 3; if NAME TYPE = “I,” then this field will contain the middle initial/name; 
If NAME TYPE = “E” or “M” then it will be free-form text and can be blank",ACCOUNT HOLDER/PARTICIPANT NAME AREA
